1,1,-1,0,1,-1,7.8466880321502686
0,0,1,0,0,0,4.316045045852661
1,-1,1,-1,1,1,3.9402496814727783
0,-1,0,0,0,0,2.2855207920074463
1,1,-1,1,-1,0,6.33389687538147
-1,0,0,1,-1,-1,5.249635934829712
0,-1,1,1,-1,0,2.7942469120025635
0,-1,-1,1,-1,0,4.529814004898071
0,1,1,1,1,1,42.27688193321228
1,1,0,0,1,-1,2.813347816467285
0,-1,1,1,0,1,3.433751106262207
1,-1,1,1,-1,0,2.9986379146575928
-1,0,-1,0,1,0,4.207837820053101
0,-1,-1,-1,0,0,3.7381529808044434
0,1,1,0,1,0,87.364492893219
0,-1,1,1,1,-1,2.257302761077881
-1,-1,-1,0,-1,-1,7.455280780792236
-1,1,-1,1,1,-1,8.81162977218628
-1,-1,-1,-1,0,1,1.7387189865112305
1,-1,0,1,1,0,2.3311779499053955
0,0,0,0,0,0,3.1212940216064453
0,0,1,0,1,1,9.181421041488647
-1,1,0,-1,0,0,31.393166065216064
-1,-1,-1,-1,-1,-1,4.532836675643921
-1,0,-1,-1,-1,-1,7.367219924926758
-1,-1,1,0,-1,-1,2.732296943664551
1,-1,-1,1,1,0,3.002188205718994
-1,1,1,1,-1,-1,11.31169581413269
1,-1,0,1,-1,0,3.1130518913269043
-1,0,-1,-1,0,-1,3.906989097595215
0,-1,-1,1,1,0,2.5161311626434326
-1,0,1,1,0,1,4.818374872207642
0,1,-1,-1,0,1,10.043825149536133
0,-1,0,-1,-1,0,2.064743995666504
1,-1,0,0,-1,1,2.495692014694214
1,-1,1,1,-1,-1,4.116231918334961
1,0,-1,0,1,0,3.835770845413208
-1,-1,1,0,1,0,2.58266019821167
0,1,1,1,1,-1,21.332457065582275
1,-1,0,1,-1,-1,3.6454920768737793
-1,1,-1,-1,0,-1,8.353959798812866
0,-1,1,0,0,1,3.1376450061798096
-1,0,0,0,0,1,4.529672145843506
-1,1,1,0,1,1,40.9739670753479
0,1,1,-1,0,-1,28.217113971710205
0,1,1,-1,1,-1,437.2482991218567
0,-1,-1,-1,1,-1,2.3964362144470215
-1,-1,0,-1,1,-1,2.2633469104766846
0,1,1,1,-1,-1,10.100411891937256
-1,0,-1,0,1,1,3.993112087249756
0,0,0,0,0,0,2.6740729808807373
1,-1,0,0,0,1,2.0995030403137207
-1,0,0,1,-1,0,5.093750953674316
1,1,-1,0,1,1,31.2719509601593
0,-1,0,-1,-1,1,2.363875150680542
-1,1,0,0,-1,-1,7.353139162063599
-1,0,0,-1,1,1,7.359680891036987
0,0,0,0,-1,-1,4.527129173278809
1,0,0,0,1,0,3.632204055786133
1,0,0,0,1,0,4.531151056289673
-1,0,-1,1,-1,1,2.9173028469085693
0,0,-1,0,1,0,3.6655502319335938
1,0,0,0,0,1,4.473469972610474
0,-1,-1,-1,1,0,2.3963351249694824
0,-1,-1,1,-1,0,2.9381959438323975
1,1,-1,1,0,1,6.0169432163238525
0,-1,1,1,1,1,4.124887943267822
-1,0,-1,-1,1,-1,5.264785051345825
-1,-1,-1,-1,0,1,2.381019115447998
-1,-1,-1,-1,0,1,2.3365020751953125
-1,-1,-1,-1,0,1,3.2250120639801025
-1,-1,-1,-1,0,1,2.4833881855010986
-1,-1,-1,-1,0,1,2.0429811477661133
-1,-1,-1,-1,0,1,2.110065221786499
-1,-1,-1,-1,0,1,22.283327102661133
-1,-1,-1,-1,0,1,293.66344714164734
-1,-1,-1,-1,0,1,309.92808413505554
-1,-1,-1,-1,0,1,25.50160503387451
-1,-1,-1,-1,0,1,0.9425179958343506
-1,-1,-1,-1,0,1,0.7062022686004639
-1,-1,-1,-1,0,1,0.6123828887939453
-1,-1,-1,-1,0,1,1.0751819610595703
-1,-1,-1,-1,0,1,0.9995896816253662
-1,-1,-1,-1,0,1,0.8155701160430908
-1,-1,-1,-1,0,1,0.8840677738189697
-1,-1,-1,-1,0,1,1.5455539226531982
-1,-1,-1,-1,0,1,0.7938759326934814
-1,-1,-1,-1,0,1,0.8832619190216064
-1,-1,-1,-1,0,1,0.7122011184692383
-1,-1,-1,-1,0,1,0.8507068157196045
-1,-1,-1,-1,0,1,0.6672468185424805
-1,-1,-1,-1,0,1,0.8953421115875244
-1,-1,-1,-1,0,1,0.9619460105895996
-1,-1,-1,-1,0,1,0.8176109790802002
-1,-1,-1,-1,0,1,0.7135779857635498
-1,-1,-1,-1,0,1,0.7503900527954102
-1,-1,-1,-1,0,1,0.8906431198120117
-1,-1,-1,-1,0,1,0.6361148357391357
-1,-1,-1,-1,0,1,0.9681520462036133
-1,-1,-1,-1,0,1,0.8002138137817383
-1,-1,-1,-1,0,1,0.8644156455993652
-1,-1,-1,-1,0,1,0.6449401378631592
-1,-1,-1,-1,0,1,0.8017590045928955
-1,-1,-1,-1,0,1,0.7104029655456543
-1,-1,-1,-1,0,1,0.7765152454376221
-1,-1,-1,-1,0,1,0.6497640609741211
-1,-1,-1,-1,0,1,0.748711109161377
-1,-1,-1,-1,0,1,0.8497228622436523
-1,-1,-1,-1,0,1,0.6884889602661133
-1,-1,-1,-1,0,1,1.1287407875061035
-1,-1,-1,-1,0,1,0.8573119640350342
-1,-1,-1,-1,0,1,0.830988883972168
-1,-1,-1,-1,0,1,0.8826031684875488
-1,-1,-1,-1,0,1,0.9287881851196289
-1,-1,-1,-1,0,1,0.9178080558776855
-1,-1,-1,-1,0,1,0.8623208999633789
-1,-1,-1,-1,0,1,0.7312538623809814
-1,-1,-1,-1,0,1,0.6696298122406006
-1,-1,-1,-1,0,1,0.7588918209075928
-1,-1,-1,-1,0,1,0.6374571323394775
-1,-1,-1,-1,0,1,1.1258671283721924
-1,-1,-1,-1,0,1,0.8644509315490723
-1,-1,-1,-1,0,1,0.9287092685699463
-1,-1,-1,-1,0,1,0.63496994972229
-1,-1,-1,-1,0,1,0.8731546401977539
-1,-1,-1,-1,0,1,0.8005180358886719
-1,-1,-1,-1,0,1,0.5321531295776367
-1,-1,-1,-1,0,1,1.0947120189666748
-1,-1,-1,-1,0,1,0.7051770687103271
-1,-1,-1,-1,0,1,0.8255860805511475
-1,-1,-1,-1,0,1,0.7522389888763428
-1,-1,-1,-1,0,1,0.6852443218231201
-1,-1,-1,-1,0,1,0.7486820220947266
-1,-1,-1,-1,0,1,0.6106441020965576
-1,-1,-1,-1,0,1,0.7462279796600342
-1,-1,-1,-1,0,1,0.8749129772186279
-1,-1,-1,-1,0,1,0.5906271934509277
-1,-1,-1,-1,0,1,0.6238651275634766
-1,-1,-1,-1,0,1,0.7933590412139893
-1,-1,-1,-1,0,1,0.8008861541748047
-1,-1,-1,-1,0,1,0.828099250793457
-1,-1,-1,-1,0,1,0.7896990776062012
-1,-1,-1,-1,0,1,0.7778637409210205
-1,-1,-1,-1,0,1,0.6845438480377197
-1,-1,-1,-1,0,1,0.7118771076202393
-1,-1,-1,-1,0,1,0.7878503799438477
-1,-1,-1,-1,0,1,0.8917582035064697
-1,-1,-1,-1,0,1,0.7766048908233643
-1,-1,-1,-1,0,1,0.6364688873291016
-1,-1,-1,-1,0,1,0.8278508186340332
-1,-1,-1,-1,0,1,0.9332590103149414
-1,-1,-1,-1,0,1,0.7785458564758301
-1,-1,-1,-1,0,1,0.903548002243042
-1,-1,-1,-1,0,1,0.7152748107910156
-1,-1,-1,-1,0,1,0.9057028293609619
-1,-1,-1,-1,0,1,0.6002459526062012
-1,-1,-1,-1,0,1,0.9140348434448242
-1,-1,-1,-1,0,1,0.6091961860656738
-1,-1,-1,-1,0,1,0.5824470520019531
-1,-1,-1,-1,0,1,0.9036378860473633
-1,-1,-1,-1,0,1,1.0354440212249756
-1,-1,-1,-1,0,1,0.7446990013122559
-1,-1,-1,-1,0,1,0.735450029373169
-1,-1,-1,-1,0,1,0.8088169097900391
-1,-1,-1,-1,0,1,0.6845431327819824
-1,-1,-1,-1,0,1,1.3940110206604004
-1,-1,-1,-1,0,1,0.7529962062835693
-1,-1,-1,-1,0,1,0.6633627414703369
-1,-1,-1,-1,0,1,1.2562990188598633
-1,-1,-1,-1,0,1,0.763484001159668
-1,-1,-1,-1,0,1,1.106701135635376
-1,-1,-1,-1,0,1,0.699476957321167
-1,-1,-1,-1,0,1,0.8449599742889404
-1,-1,-1,-1,0,1,0.7500779628753662
-1,-1,-1,-1,0,1,0.835460901260376
-1,-1,-1,-1,0,1,0.8252341747283936
-1,-1,-1,-1,0,1,0.7516331672668457
-1,-1,-1,-1,0,1,0.7333188056945801
-1,-1,-1,-1,0,1,2.9336471557617188
-1,-1,-1,-1,0,1,3.787713050842285
-1,-1,-1,-1,0,1,2.363253593444824
-1,-1,-1,-1,0,1,2.5505306720733643
-1,-1,-1,-1,0,1,2.2697269916534424
-1,-1,-1,-1,0,1,2.599699020385742
-1,-1,-1,-1,0,1,2.93135404586792
-1,-1,-1,-1,0,1,2.4594359397888184
-1,-1,-1,-1,0,1,2.6832568645477295
-1,-1,-1,-1,0,1,2.3276400566101074
-1,-1,-1,-1,0,1,2.8767552375793457
-1,-1,-1,-1,0,1,2.320380926132202
-1,-1,-1,-1,0,1,4.252899646759033
-1,-1,-1,-1,0,1,3.1230101585388184
-1,-1,-1,-1,0,1,2.100817918777466
-1,-1,-1,-1,0,1,2.4375510215759277
-1,-1,-1,-1,0,1,4.6040239334106445
-1,-1,-1,-1,0,1,2.1627471446990967
-1,-1,-1,-1,0,1,2.4767119884490967
-1,-1,-1,-1,0,1,2.979376792907715
-1,-1,-1,-1,0,1,2.341837167739868
-1,-1,-1,-1,0,1,2.938021183013916
-1,-1,-1,-1,0,1,2.665637254714966
-1,-1,-1,-1,0,1,2.083613872528076
-1,-1,-1,-1,0,1,2.464036703109741
-1,-1,-1,-1,0,1,3.391781806945801
-1,-1,-1,-1,0,1,2.57147479057312
-1,-1,-1,-1,0,1,2.1662042140960693
-1,-1,-1,-1,0,1,3.5717101097106934
-1,-1,-1,-1,0,1,3.057164192199707
-1,-1,-1,-1,0,1,3.01570200920105
-1,-1,-1,-1,0,1,2.2770540714263916
-1,-1,-1,-1,0,1,2.26875376701355
-1,-1,-1,-1,0,1,2.234191656112671
-1,-1,-1,-1,0,1,2.642936944961548
-1,-1,-1,-1,0,1,2.6106202602386475
-1,-1,-1,-1,0,1,2.56156587600708
-1,-1,-1,-1,0,1,3.974961042404175
-1,-1,-1,-1,0,1,2.625516176223755
-1,-1,-1,-1,0,1,2.319016933441162
-1,-1,-1,-1,0,1,3.191890001296997
-1,-1,-1,-1,0,1,2.6311941146850586
-1,-1,-1,-1,0,1,2.6456968784332275
-1,-1,-1,-1,0,1,3.413490056991577
-1,-1,-1,-1,0,1,2.0693650245666504
-1,-1,-1,-1,0,1,2.7063698768615723
-1,-1,-1,-1,0,1,2.6251487731933594
-1,-1,-1,-1,0,1,2.74605393409729
-1,-1,-1,-1,0,1,3.1654679775238037
-1,-1,-1,-1,0,1,2.8101840019226074
-1,-1,-1,-1,0,1,2.8263449668884277
-1,-1,-1,-1,0,1,2.1678972244262695
-1,-1,-1,-1,0,1,2.6589572429656982
-1,-1,-1,-1,0,1,2.4874539375305176
-1,-1,-1,-1,0,1,3.627647876739502
-1,-1,-1,-1,0,1,1.9702489376068115
-1,-1,-1,-1,0,1,2.3769893646240234
-1,-1,-1,-1,0,1,2.6347317695617676
-1,-1,-1,-1,0,1,2.7425100803375244
-1,-1,-1,-1,0,1,2.4704830646514893
-1,-1,-1,-1,0,1,2.9367258548736572
-1,-1,-1,-1,0,1,3.144084930419922
-1,-1,-1,-1,0,1,2.3569390773773193
-1,-1,-1,-1,0,1,2.2075259685516357
-1,-1,-1,-1,0,1,2.755715847015381
-1,-1,-1,-1,0,1,3.017108917236328
-1,-1,-1,-1,0,1,2.389941930770874
-1,-1,-1,-1,0,1,2.0371830463409424
-1,-1,-1,-1,0,1,3.1729001998901367
-1,-1,-1,-1,0,1,2.436420202255249
-1,-1,-1,-1,0,1,2.758342742919922
-1,-1,-1,-1,0,1,2.6725046634674072
-1,-1,-1,-1,0,1,2.247098922729492
-1,-1,-1,-1,0,1,2.51111102104187
-1,-1,-1,-1,0,1,2.587495803833008
-1,-1,-1,-1,0,1,3.214186906814575
-1,-1,-1,-1,0,1,2.4628610610961914
-1,-1,-1,-1,0,1,2.3756799697875977
-1,-1,-1,-1,0,1,2.4838531017303467
-1,-1,-1,-1,0,1,2.846566915512085
-1,-1,-1,-1,0,1,2.6104769706726074
-1,-1,-1,-1,0,1,2.930126905441284
-1,-1,-1,-1,0,1,2.337074041366577
-1,-1,-1,-1,0,1,3.042724132537842
-1,-1,-1,-1,0,1,2.646696090698242
-1,-1,-1,-1,0,1,2.445833921432495
-1,-1,-1,-1,0,1,3.0342788696289062
-1,-1,-1,-1,0,1,3.4978959560394287
-1,-1,-1,-1,0,1,2.6382720470428467
-1,-1,-1,-1,0,1,2.6377217769622803
-1,-1,-1,-1,0,1,2.8199989795684814
-1,-1,-1,-1,0,1,2.1917612552642822
-1,-1,-1,-1,0,1,2.4984681606292725
-1,-1,-1,-1,0,1,3.209588050842285
-1,-1,-1,-1,0,1,2.647169828414917
-1,-1,-1,-1,0,1,2.783000946044922
-1,-1,-1,-1,0,1,2.1840360164642334
-1,-1,-1,-1,0,1,2.4663889408111572
-1,-1,-1,-1,0,1,2.7690412998199463
-1,-1,-1,-1,0,1,2.5784800052642822
